"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0031424","GO:0031424","keratinization","5/576","11/9381",0.454545454545455,7.40293560606061,5.43442578312706,0.000290538531097923,0.0197328054809622,0.0175075159722856,"CERS3/KRT17/KRT5/SFN/TGM1",5
"GO:0010466","GO:0010466","negative regulation of peptidase activity","15/576","89/9381",0.168539325842697,2.74490870786517,4.23020187573753,0.00030499294836653,0.0201823948408026,0.0179064046607678,"APP/BIRC5/CARD8/CD109/COL6A3/COL7A1/CST6/PCSK1N/PI3/SERPINA3/SERPINB4/SERPING1/SLPI/SPINT1/SPINT2",15
"GO:1904645","GO:1904645","response to amyloid-beta","9/576","37/9381",0.243243243243243,3.96157094594595,4.61641207947241,0.000306901007716767,0.0201823948408026,0.0179064046607678,"APP/BCL2L2/GJA1/ICAM1/LGMN/MMP13/MMP2/TLR4/TYROBP",9
"GO:0097485","GO:0097485","neuron projection guidance","16/576","99/9381",0.161616161616162,2.63215488215488,4.1754776601267,0.000318731650001518,0.020632894155567,0.0183061006875872,"APBB2/APP/EDN1/EFNA3/EFNB1/EMB/ENAH/NECTIN1/NELL2/NOTCH3/PTK2/PTK7/RAC3/SEMA3F/SEMA4B/TUBB3",16
"GO:0051250","GO:0051250","negative regulation of lymphocyte activation","18/576","120/9381",0.15,2.44296875,4.06880229190961,0.000357589533778457,0.0214083566207489,0.0189941134239504,"ATM/CD74/DLG5/FGL2/ID2/IL20RB/IL4R/JAK3/LAPTM5/LAX1/LST1/MNDA/PDCD1LG2/RC3H1/SAMSN1/SFRP1/TMEM131L/TYROBP",18
"GO:0051346","GO:0051346","negative regulation of hydrolase activity","18/576","120/9381",0.15,2.44296875,4.06880229190961,0.000357589533778457,0.0214083566207489,0.0189941134239504,"APP/BIRC5/CARD8/CD109/CHP1/COL6A3/COL7A1/CST6/DAB2IP/LRRK2/PCSK1N/PI3/SERPINA3/SERPINB4/SERPING1/SLPI/SPINT1/SPINT2",18
"GO:0031214","GO:0031214","biomineral tissue development","16/576","100/9381",0.16,2.60583333333333,4.12905875738292,0.000358397693434322,0.0214083566207489,0.0189941134239504,"COL1A2/COL6A1/FAM83H/FGFR3/GJA1/ITGB6/KLF10/MMP13/NECTIN1/PTHLH/RXRA/SNX10/SPP1/SRGN/TFAP2A/WLS",16
"GO:0032732","GO:0032732","positive regulation of interleukin-1 production","11/576","54/9381",0.203703703703704,3.31761188271605,4.3683213698763,0.000361559724542131,0.0214083566207489,0.0189941134239504,"APP/CARD8/CCL19/F2RL1/GBP5/HSPB1/IL16/NLRP3/TLR4/TLR8/TYROBP",11
"GO:0050853","GO:0050853","B cell receptor signaling pathway","11/576","54/9381",0.203703703703704,3.31761188271605,4.3683213698763,0.000361559724542131,0.0214083566207489,0.0189941134239504,"ABL1/BCAR1/CD38/FCMR/FCRL3/LPXN/MNDA/MS4A1/NFATC2/PRKCH/PTPRC",11
"GO:0048771","GO:0048771","tissue remodeling","17/576","110/9381",0.154545454545455,2.51699810606061,4.09322927317271,0.000361714932042584,0.0214083566207489,0.0189941134239504,"CD38/COL6A1/CSK/CTHRC1/EGFR/FOXC1/GJA1/JAG1/LIPA/MMP2/RAB3D/SFRP1/SNX10/SPP1/SYT7/TP53/TPP1",17
"GO:0002683","GO:0002683","negative regulation of immune system process","40/576","373/9381",0.107238605898123,1.74653708668454,3.76304659158359,0.000371959342196456,0.0215949113046272,0.019159630137266,"ADAR/ATM/CARD8/CD68/CD74/CD84/COL3A1/DAB2IP/DLG5/F2RL1/FCRL3/FGL2/FSTL3/GBP1/ID2/IL20RB/IL4R/JAK3/KITLG/LAPTM5/LAX1/LPXN/LST1/MNDA/PDCD1LG2/PIAS3/PTPRC/RC3H1/SAMSN1/SERPINB4/SERPING1/SFN/SFRP1/SLAMF8/SMPDL3A/SPI1/TLR4/TMEM131L/TYROBP/ZDHHC12",40
"GO:0051249","GO:0051249","regulation of lymphocyte activation","42/576","398/9381",0.105527638190955,1.71867148241206,3.74722032408062,0.000375291724338199,0.0215949113046272,0.019159630137266,"ABL1/ATM/B2M/CCL19/CCR7/CD38/CD74/CSK/DLG5/EFNB1/FANCA/FCRL3/FGL2/HLA-DMB/HLA-DPB1/HLA-DQA1/HLA-DQB1/HLA-DRB4/HSPH1/ID2/IL20RB/IL4R/JAK3/KITLG/LAPTM5/LAX1/LST1/MAP3K8/MNDA/NFATC2/NLRP3/PDCD1LG2/PTPRC/RC3H1/SAMSN1/SFRP1/SLAMF8/SPI1/TLR4/TMEM131L/TYROBP/YWHAG",42
"GO:0006935","GO:0006935","chemotaxis","33/576","289/9381",0.114186851211073,1.85969939446367,3.79676580463115,0.000395827443957491,0.0221609878421065,0.0196618696201928,"APP/ARHGEF5/BCAR1/CCL19/CCR7/CD74/CMKLR1/CXCL9/EDN1/F2RL1/F3/FCER1G/FOSL1/FPR1/HBEGF/HSPB1/IL16/ITGA2/LGMN/LSP1/MMP2/PDGFRB/PLA2G7/PLEC/PLEKHG5/PLP2/PTK2/RAC3/S100A8/S100A9/SEMA3F/SEMA4B/SLAMF8",33
"GO:0042330","GO:0042330","taxis","33/576","289/9381",0.114186851211073,1.85969939446367,3.79676580463115,0.000395827443957491,0.0221609878421065,0.0196618696201928,"APP/ARHGEF5/BCAR1/CCL19/CCR7/CD74/CMKLR1/CXCL9/EDN1/F2RL1/F3/FCER1G/FOSL1/FPR1/HBEGF/HSPB1/IL16/ITGA2/LGMN/LSP1/MMP2/PDGFRB/PLA2G7/PLEC/PLEKHG5/PLP2/PTK2/RAC3/S100A8/S100A9/SEMA3F/SEMA4B/SLAMF8",33
"GO:0003018","GO:0003018","vascular process in circulatory system","19/576","132/9381",0.143939393939394,2.34426294191919,3.9780641566743,0.000423601151631328,0.0233997276161146,0.0207609153894259,"ABCC5/ABL1/ADCY6/CD38/EDN1/EGFR/F2RL1/FOXC1/MMP2/P2RY2/PIK3C2A/PLEC/SCPEP1/SLC2A1/SLC5A1/SLC7A5/SLCO2B1/TJP1/ZEB2",19
"GO:0035987","GO:0035987","endodermal cell differentiation","8/576","31/9381",0.258064516129032,4.20295698924731,4.56850525740197,0.000430090586363831,0.0234455960434915,0.0208016111853531,"COL12A1/COL5A2/COL6A1/COL7A1/LAMB3/MMP2/PAF1/SOX2",8
"GO:0002694","GO:0002694","regulation of leukocyte activation","45/576","440/9381",0.102272727272727,1.66566051136364,3.65791884414933,0.000466218599925174,0.0250849825907792,0.0222561223641655,"ABL1/ATM/B2M/CCL19/CCR7/CD38/CD74/CD84/CSK/DLG5/EFNB1/FANCA/FCRL3/FGL2/HLA-DMB/HLA-DPB1/HLA-DQA1/HLA-DQB1/HLA-DRB4/HSPH1/ID2/IL16/IL20RB/IL4R/JAK3/KITLG/LAPTM5/LAX1/LRRK2/LST1/MAP3K8/MNDA/NFATC2/NLRP3/PDCD1LG2/PTPRC/RC3H1/SAMSN1/SFRP1/SLAMF8/SPI1/TLR4/TMEM131L/TYROBP/YWHAG",45
"GO:0048670","GO:0048670","regulation of collateral sprouting","5/576","12/9381",0.416666666666667,6.78602430555556,5.1294669740955,0.000473013533345264,0.0251242957519158,0.0222910021382141,"CRABP2/LPAR3/RGMA/SPP1/ULK1",5
"GO:0048668","GO:0048668","collateral sprouting","6/576","18/9381",0.333333333333333,5.42881944444444,4.81021730959675,0.00051269118265774,0.0268870831614052,0.0238549981324561,"APP/CRABP2/LPAR3/RGMA/SPP1/ULK1",6
"GO:0048598","GO:0048598","embryonic morphogenesis","34/576","306/9381",0.111111111111111,1.80960648148148,3.68264074135611,0.000536562667325289,0.0277872391341084,0.0246536425565777,"ABL1/COL12A1/COL5A2/COL6A1/COL7A1/CRABP2/CTHRC1/DUSP4/EDN1/FOXC1/GJA1/HOXD9/ID2/IRX3/ITGA2/ITGA3/ITGB4/LAMA5/LAMB3/LRIG3/MBNL1/MDFI/MICAL2/MMP2/PAF1/PTK7/RGMA/SFRP1/SOX2/SPINT1/SPINT2/TFAP2A/TP53/WLS",34
"GO:0032731","GO:0032731","positive regulation of interleukin-1 beta production","10/576","48/9381",0.208333333333333,3.39301215277778,4.25111516778286,0.000551003270102933,0.0281827968893389,0.025004592842098,"APP/CARD8/CCL19/F2RL1/GBP5/HSPB1/NLRP3/TLR4/TLR8/TYROBP",10
"GO:0007520","GO:0007520","myoblast fusion","7/576","25/9381",0.28,4.56020833333333,4.55877639558158,0.000576354927719932,0.0284266483993295,0.0252209449573684,"CD9/CXCL9/DOCK1/EHD1/IL4R/NFATC2/PTGFRN",7
"GO:0032703","GO:0032703","negative regulation of interleukin-2 production","7/576","25/9381",0.28,4.56020833333333,4.55877639558158,0.000576354927719932,0.0284266483993295,0.0252209449573684,"GBP1/GPR174/HOMER2/HOMER3/IL20RB/LAPTM5/PTPRC",7
"GO:0045104","GO:0045104","intermediate filament cytoskeleton organization","7/576","25/9381",0.28,4.56020833333333,4.55877639558158,0.000576354927719932,0.0284266483993295,0.0252209449573684,"DSP/DST/FAM83H/KRT17/KRT5/KRT9/PLEC",7
"GO:0046849","GO:0046849","bone remodeling","11/576","57/9381",0.192982456140351,3.14300073099415,4.15055903467753,0.00058940933182829,0.0287285042560542,0.0254887602073609,"CD38/CSK/CTHRC1/EGFR/GJA1/RAB3D/SFRP1/SNX10/SPP1/SYT7/TPP1",11
"GO:0002250","GO:0002250","adaptive immune response","38/576","357/9381",0.106442577030812,1.73357259570495,3.61431203931621,0.000599621271574564,0.0288864061410863,0.0256288553284991,"B2M/CCL19/CD247/CD3D/CD74/CD84/CSK/CTSS/ERAP1/FCER1G/FCMR/HLA-DMB/HLA-DPB1/HLA-DQA1/HLA-DQB1/HLA-DRB4/ICAM1/IL20RB/IL4R/JAG1/JAK3/LAX1/LY9/NLRP3/PDCD1LG2/PTPRC/PVR/RC3H1/SAMSN1/SERPING1/SLAMF7/STX7/TAP1/THEMIS/TLR4/TLR8/UNC93B1/YWHAG",38
"GO:0007369","GO:0007369","gastrulation","17/576","115/9381",0.147826086956522,2.4075634057971,3.8843532665945,0.000614244734956117,0.0292507578956689,0.0259521187473292,"COL12A1/COL5A2/COL6A1/COL7A1/DUSP4/FOXC1/GJA1/ITGA2/ITGA3/ITGB4/LAMB3/MMP2/PAF1/SFRP1/SOX2/TP53/WLS",17
"GO:0048729","GO:0048729","tissue morphogenesis","35/576","321/9381",0.109034267912773,1.77578206126687,3.61723005876024,0.000632508564531862,0.0297782157142671,0.0264200945854696,"ABL1/ACTG1/AJUBA/CLIC4/COL3A1/CTHRC1/CTSZ/DLG5/DSP/EDN1/EGFR/ESRP2/FOXC1/FST/GJA1/HBEGF/IRX3/ITGA2/ITGA3/ITGB4/JAG1/KRT17/LAMA5/MICAL2/MMP2/MTSS1/PTK7/RGMA/SFRP1/SPINT1/SPINT2/TACSTD2/TFAP2A/TNC/WLS",35
"GO:0042100","GO:0042100","B cell proliferation","12/576","67/9381",0.17910447761194,2.9169776119403,4.02748847346391,0.000683828292765955,0.0318325912014534,0.0282427959590623,"ABL1/ATM/CD38/CD74/FCRL3/MNDA/MS4A1/NFATC2/PTPRC/RC3H1/TLR4/TYROBP",12
"GO:0009611","GO:0009611","response to wounding","38/576","360/9381",0.105555555555556,1.71912615740741,3.55858198411835,0.000704162417514592,0.032414943286255,0.0287594755784907,"ACTG1/AHNAK/AJUBA/CD109/CD9/CLDN1/COL3A1/COL6A1/DSP/DST/EDN1/ELK3/F2RL1/F3/FCER1G/FOSL1/HBEGF/HSPB1/ITGA2/ITGB4/ITGB6/MMP2/PLEC/PLEK/PRRG4/PTK2/PTK7/PTPRF/RGMA/S100A10/SERPING1/SOX2/SPP1/SYT7/TLR4/TNC/TSKU/TYROBP",38
"GO:0003161","GO:0003161","cardiac conduction system development","5/576","13/9381",0.384615384615385,6.26402243589744,4.85751273083425,0.000730044444291808,0.0325974527769565,0.028921403279376,"DSG2/GJA1/HOPX/ID2/IRX3",5
"GO:0045109","GO:0045109","intermediate filament organization","5/576","13/9381",0.384615384615385,6.26402243589744,4.85751273083425,0.000730044444291808,0.0325974527769565,0.028921403279376,"DSP/KRT17/KRT5/KRT9/PLEC",5
"GO:0043086","GO:0043086","negative regulation of catalytic activity","31/576","275/9381",0.112727272727273,1.83592803030303,3.59848248270882,0.000732704873393112,0.0325974527769565,0.028921403279376,"ABL1/ADAR/APP/BIRC5/CARD8/CD109/CHP1/COL6A3/COL7A1/CST6/DAB2IP/GADD45A/GPR87/GPRC5A/HSPB1/LRRK2/PCSK1N/PI3/PRKCH/PTK6/PTPRC/SERPINA3/SERPINB4/SERPING1/SFN/SLPI/SPINT1/SPINT2/TESK1/TP53/YWHAG",31
"GO:0045103","GO:0045103","intermediate filament-based process","7/576","26/9381",0.269230769230769,4.38481570512821,4.42025970367452,0.000747467538935762,0.0325974527769565,0.028921403279376,"DSP/DST/FAM83H/KRT17/KRT5/KRT9/PLEC",7
"GO:0086065","GO:0086065","cell communication involved in cardiac conduction","7/576","26/9381",0.269230769230769,4.38481570512821,4.42025970367452,0.000747467538935762,0.0325974527769565,0.028921403279376,"DSC2/DSG2/DSP/GJA1/GJC1/IRX3/JUP",7
"GO:0030888","GO:0030888","regulation of B cell proliferation","10/576","50/9381",0.2,3.25729166666667,4.09313969051512,0.000774576969913897,0.0327456365954416,0.029052876250691,"ATM/CD38/CD74/FCRL3/MNDA/NFATC2/PTPRC/RC3H1/TLR4/TYROBP",10
"GO:0032615","GO:0032615","interleukin-12 production","10/576","50/9381",0.2,3.25729166666667,4.09313969051512,0.000774576969913897,0.0327456365954416,0.029052876250691,"CCL19/CCR7/CMKLR1/IL16/IRF8/JAK3/LAPTM5/TLR4/TLR8/UNC93B1",10
"GO:0032655","GO:0032655","regulation of interleukin-12 production","10/576","50/9381",0.2,3.25729166666667,4.09313969051512,0.000774576969913897,0.0327456365954416,0.029052876250691,"CCL19/CCR7/CMKLR1/IL16/IRF8/JAK3/LAPTM5/TLR4/TLR8/UNC93B1",10
"GO:0031032","GO:0031032","actomyosin structure organization","18/576","128/9381",0.140625,2.290283203125,3.75921121933691,0.000789143890518767,0.033024476145649,0.0293002707675868,"ABL1/ACTG1/ANLN/ARHGEF5/CDC42BPG/EDN1/EPB41L3/GPR65/PDGFRB/PLEC/PPFIA1/S100A10/SFRP1/TACSTD2/TESK1/TJP1/TMOD3/ZEB2",18
"GO:0002286","GO:0002286","T cell activation involved in immune response","15/576","98/9381",0.153061224489796,2.49282525510204,3.79949447286829,0.000875586077917679,0.0362755312081294,0.0321847008851425,"CCL19/CD74/F2RL1/FCER1G/FGL2/HLA-DMB/ICAM1/IL4R/JAK3/LCP1/LY9/NLRP3/RC3H1/TP53/TYROBP",15
"GO:1901654","GO:1901654","response to ketone","19/576","140/9381",0.135714285714286,2.21030505952381,3.69017839859104,0.000888259063404001,0.0364362108879483,0.0323272605461884,"ADCY6/CCL19/CCR7/CD38/CLDN1/CYBB/CYP1B1/DSG2/EDN1/EGFR/FOSL1/GJB2/LIPA/POSTN/PTPRC/SFRP1/SPP1/TNC/TXNIP",19
"GO:0002573","GO:0002573","myeloid leukocyte differentiation","22/576","174/9381",0.126436781609195,2.05920737547893,3.60698660490918,0.000956379940401963,0.038008168139382,0.0337219465027179,"APP/ATP6AP1/CCL19/CCR7/CD109/CD74/EVI2B/F2RL1/FSTL3/GLO1/ID2/ITGB6/KITLG/KLF10/PIAS3/SFRP1/SNX10/SPI1/TLR4/TM4SF19/TYROBP/UBD",22
"GO:0022407","GO:0022407","regulation of cell-cell adhesion","38/576","366/9381",0.103825136612022,1.69094376138434,3.44864394360651,0.000962673169116626,0.038008168139382,0.0337219465027179,"ABL1/B2M/CCL19/CCR7/CD74/CD9/CSK/DLG5/EFNB1/FGL2/FSTL3/HLA-DMB/HLA-DPB1/HLA-DQA1/HLA-DQB1/HLA-DRB4/HSPH1/IL20RB/IL4R/JAG1/JAK3/KITLG/LAPTM5/LAX1/MAP3K8/NLRP3/PDCD1LG2/PKP3/PTK2/PTPRC/RC3H1/SFN/SOX2/SPI1/SPINT2/TJP1/TMEM131L/YWHAG",38
"GO:0002396","GO:0002396","MHC protein complex assembly","6/576","20/9381",0.3,4.8859375,4.44936124054149,0.000963277251903238,0.038008168139382,0.0337219465027179,"B2M/HLA-DMB/HLA-DPB1/HLA-DQA1/HLA-DQB1/HLA-DRB4",6
"GO:0002501","GO:0002501","peptide antigen assembly with MHC protein complex","6/576","20/9381",0.3,4.8859375,4.44936124054149,0.000963277251903238,0.038008168139382,0.0337219465027179,"B2M/HLA-DMB/HLA-DPB1/HLA-DQA1/HLA-DQB1/HLA-DRB4",6
"GO:0030199","GO:0030199","collagen fibril organization","10/576","52/9381",0.192307692307692,3.13201121794872,3.94295292003088,0.00106790469563571,0.0417389542831958,0.0370320079161857,"AEBP1/COL12A1/COL1A2/COL3A1/COL5A2/COL5A3/COL6A1/CYP1B1/FOXC1/MMP11",10
"GO:0060143","GO:0060143","positive regulation of syncytium formation by plasma membrane fusion","5/576","14/9381",0.357142857142857,5.81659226190476,4.61266189298853,0.00107868179136883,0.0417661557162715,0.0370561418146576,"CXCL9/EHD1/IL4R/NFATC2/TYROBP",5
"GO:0038127","GO:0038127","ERBB signaling pathway","14/576","90/9381",0.155555555555556,2.53344907407407,3.73858589429379,0.00109547014205327,0.04202345183821,0.037284422378655,"ABL1/AFAP1L2/BCAR1/DAB2IP/EGFR/GPRC5A/HBEGF/LGMN/PIK3C2A/PTK2/PTK6/PTPN18/SHC1/TGFA",14
"GO:0030036","GO:0030036","actin cytoskeleton organization","45/576","459/9381",0.0980392156862745,1.59671160130719,3.35264597001436,0.00113839070420311,0.0432692907111328,0.0383897666738508,"ABL1/ACTG1/ANLN/ARHGEF5/ARPC1A/BCAR1/CCR7/CDC42BPG/CDC42EP1/CTTN/CYTH2/EDN1/ENAH/EPB41L3/F2RL1/FLNB/GPR65/LCP1/MICAL2/MTSS1/MYO1D/PDGFRB/PDLIM4/PDLIM7/PKP3/PLEC/PLEK/PLS3/PPFIA1/PTK7/RAC3/RHOD/RHOV/RND3/S100A10/SFRP1/SHC1/SMTN/TACSTD2/TESK1/TJP1/TMOD3/TYROBP/WIPF1/ZEB2",45
"GO:0050864","GO:0050864","regulation of B cell activation","16/576","111/9381",0.144144144144144,2.3475975975976,3.65283311383335,0.00116081723218771,0.0437205981177607,0.0387901796631529,"ATM/CD38/CD74/FCRL3/ID2/LAPTM5/MNDA/NFATC2/PTPRC/RC3H1/SAMSN1/SFRP1/SLAMF8/SPI1/TLR4/TYROBP",16
"GO:0048589","GO:0048589","developmental growth","38/576","370/9381",0.102702702702703,1.67266328828829,3.37644806454928,0.00117837609090726,0.0439820913930521,0.0390221840630456,"ABL1/APP/ATM/ATN1/CD9/CLIC4/COL3A1/COL6A1/CRABP2/CTTN/EDN1/ERCC6/EVC/FGFR3/FOXC1/GINS1/GJA1/HOPX/KLF5/LGMN/LPAR3/MMP13/PLAC8/PLEC/POSTN/PPP1R13L/PSAP/PTGFRN/PTK7/RGMA/SEMA3F/SFRP1/SOX2/SPP1/TNC/TP53/TSKU/ULK1",38
"GO:1900024","GO:1900024","regulation of substrate adhesion-dependent cell spreading","9/576","44/9381",0.204545454545455,3.33132102272727,3.96435665946817,0.00119032783899883,0.0440315021158227,0.039066022685939,"ABL1/DOCK1/GBP1/POSTN/PTK2/RAC3/S100A10/TACSTD2/TESK1",9
"GO:0050848","GO:0050848","regulation of calcium-mediated signaling","11/576","62/9381",0.17741935483871,2.88953293010753,3.81780405309854,0.00122877372423861,0.0448001916423446,0.0397480262751547,"APP/CHP1/CMKLR1/EDN1/GBP1/HOMER2/HOMER3/LRRK2/PDGFRB/PLEK/PTPRC",11
"GO:0060326","GO:0060326","cell chemotaxis","25/576","212/9381",0.117924528301887,1.92057291666667,3.46747324395793,0.00123559460578144,0.0448001916423446,0.0397480262751547,"APP/ARHGEF5/BCAR1/CCL19/CCR7/CD74/CMKLR1/CXCL9/EDN1/F2RL1/FCER1G/HBEGF/HSPB1/IL16/LGMN/MMP2/PDGFRB/PLA2G7/PLEC/PLEKHG5/PTK2/RAC3/S100A8/S100A9/SLAMF8",25
"GO:0042110","GO:0042110","T cell activation","44/576","448/9381",0.0982142857142857,1.59956287202381,3.32600618156542,0.00124354864563592,0.0448001916423446,0.0397480262751547,"ABL1/B2M/CCL19/CCR7/CD247/CD3D/CD74/CD84/CSK/DLG5/EFNB1/F2RL1/FANCA/FCER1G/FGL2/GJA1/HLA-DMB/HLA-DPB1/HLA-DQA1/HLA-DQB1/HLA-DRB4/HSPH1/ICAM1/IL20RB/IL4R/JAK3/KITLG/LAPTM5/LAX1/LCP1/LIPA/LY9/MAP3K8/NLRP3/PDCD1LG2/PTPRC/RC3H1/SLAMF7/SPI1/THEMIS/TMEM131L/TP53/TYROBP/YWHAG",44
"GO:0061564","GO:0061564","axon development","29/576","263/9381",0.110266159695817,1.79584521546261,3.34814818232845,0.00151754637368723,0.0529865592467737,0.0470112084784058,"ABL1/ACTG1/APBB2/APP/CRABP2/CTTN/EDN1/EFNA3/EFNB1/EMB/ENAH/LPAR3/MMP2/NECTIN1/NELL2/NOTCH3/PTK2/PTK7/PTPRF/RAC3/RGMA/S100A6/SEMA3F/SEMA4B/SPP1/TNC/TSKU/TUBB3/ULK1",29
"GO:0002468","GO:0002468","dendritic cell antigen processing and presentation","5/576","15/9381",0.333333333333333,5.42881944444444,4.39040423629389,0.00153702061349386,0.0529865592467737,0.0470112084784058,"CCL19/CCR7/CD68/CD74/FGL2",5
"GO:0009268","GO:0009268","response to pH","5/576","15/9381",0.333333333333333,5.42881944444444,4.39040423629389,0.00153702061349386,0.0529865592467737,0.0470112084784058,"CHP1/CTSS/GJA1/GPR65/LGMN",5
"GO:0044703","GO:0044703","multi-organism reproductive process","16/576","114/9381",0.140350877192982,2.28581871345029,3.53273098100113,0.00154751959180778,0.0529865592467737,0.0470112084784058,"CD38/CTSB/DSG2/EDN1/FOSL1/GJA1/GJB2/HSPG2/ITGA2/ITGA3/ITGB4/MMP2/PTHLH/SLC2A1/SPP1/UBE2Q1",16
"GO:0051017","GO:0051017","actin filament bundle assembly","16/576","114/9381",0.140350877192982,2.28581871345029,3.53273098100113,0.00154751959180778,0.0529865592467737,0.0470112084784058,"ABL1/ACTG1/ARHGEF5/GPR65/LCP1/MTSS1/PLEK/PLS3/PPFIA1/RHOD/S100A10/SFRP1/TACSTD2/TESK1/TJP1/ZEB2",16
"GO:0070374","GO:0070374","positive regulation of ERK1 and ERK2 cascade","16/576","114/9381",0.140350877192982,2.28581871345029,3.53273098100113,0.00154751959180778,0.0529865592467737,0.0470112084784058,"ABL1/APP/ARHGAP8/CCL19/CCR7/CD74/CHI3L1/EGFR/F2RL1/FGFR3/ICAM1/PDGFC/PDGFRB/PTPRC/SHC1/TLR4",16
"GO:0032970","GO:0032970","regulation of actin filament-based process","28/576","252/9381",0.111111111111111,1.80960648148148,3.33204320416824,0.00162145857298728,0.055063138261363,0.048853609463948,"ABL1/ACTG1/ARHGEF5/CCR7/CDC42EP1/CTTN/DSC2/DSG2/DSP/EDN1/F2RL1/FRMD6/GPR65/JUP/MTSS1/PDGFRB/PLEK/PPFIA1/RAC3/RHOD/RND3/S100A10/SFRP1/TACSTD2/TESK1/TJP1/TMOD3/ZEB2",28
"GO:1903522","GO:1903522","regulation of blood circulation","16/576","115/9381",0.139130434782609,2.26594202898551,3.49353076057304,0.00169835189190502,0.0572054625053862,0.0507543415193182,"ABL1/APP/CD38/CELF2/DSC2/DSG2/DSP/EDN1/EGFR/GJA1/GJC1/HBEGF/HOPX/IRX3/JUP/MMP2",16
"GO:0007565","GO:0007565","female pregnancy","15/576","105/9381",0.142857142857143,2.3266369047619,3.49634544200508,0.00179384756790307,0.0599347618856646,0.05317585489913,"CD38/CTSB/DSG2/FOSL1/GJA1/GJB2/HSPG2/ITGA2/ITGA3/ITGB4/MMP2/PTHLH/SLC2A1/SPP1/UBE2Q1",15
"GO:0046651","GO:0046651","lymphocyte proliferation","25/576","218/9381",0.114678899082569,1.8677131116208,3.31538176291635,0.00183093330079224,0.0603396954324492,0.0535351236581965,"ABL1/ATM/CCL19/CD38/CD74/DLG5/EFNB1/FCRL3/GJA1/HLA-DMB/HLA-DPB1/IL20RB/KITLG/LIPA/LST1/MNDA/MS4A1/NFATC2/PDCD1LG2/PTPRC/RC3H1/TLR4/TMEM131L/TP53/TYROBP",25
"GO:0002521","GO:0002521","leukocyte differentiation","45/576","470/9381",0.0957446808510638,1.55934175531915,3.18207879035711,0.00183509573364436,0.0603396954324492,0.0535351236581965,"ABL1/APP/ATM/ATP6AP1/B2M/CCL19/CCR7/CD109/CD3D/CD74/EVI2B/F2RL1/FANCA/FCER1G/FCRL3/FGL2/FSTL3/GLO1/ID2/IKZF1/IL4R/IRF8/ITGB6/JAK3/KITLG/KLF10/LIPA/LY6D/LY9/MS4A1/NLRP3/PIAS3/PTPRC/RC3H1/SFRP1/SLAMF8/SNX10/SPI1/THEMIS/TLR4/TM4SF19/TMEM131L/TP53/TYROBP/UBD",45
"GO:0061572","GO:0061572","actin filament bundle organization","16/576","116/9381",0.137931034482759,2.24640804597701,3.45473315074692,0.00186132598054559,0.0607202640740186,0.0538727751683812,"ABL1/ACTG1/ARHGEF5/GPR65/LCP1/MTSS1/PLEK/PLS3/PPFIA1/RHOD/S100A10/SFRP1/TACSTD2/TESK1/TJP1/ZEB2",16
"GO:0007409","GO:0007409","axonogenesis","26/576","231/9381",0.112554112554113,1.83310786435786,3.27902447118077,0.00195584282698155,0.0633051315014418,0.0561661443406214,"ABL1/ACTG1/APBB2/APP/CRABP2/CTTN/EDN1/EFNA3/EFNB1/EMB/ENAH/LPAR3/NECTIN1/NELL2/NOTCH3/PTK2/PTK7/RAC3/RGMA/S100A6/SEMA3F/SEMA4B/SPP1/TSKU/TUBB3/ULK1",26
"GO:0050921","GO:0050921","positive regulation of chemotaxis","15/576","106/9381",0.141509433962264,2.3046875,3.45501912513166,0.00197455951437978,0.0633699315912031,0.0562236368551853,"APP/CCL19/CCR7/CD74/CMKLR1/EDN1/F2RL1/F3/HSPB1/IL16/ITGA2/LGMN/PDGFRB/PLA2G7/PTK2",15
"GO:0043410","GO:0043410","positive regulation of MAPK cascade","30/576","280/9381",0.107142857142857,1.74497767857143,3.23687329508119,0.00198843618316592,0.0633699315912031,0.0562236368551853,"ABL1/APP/ARHGAP8/ARHGEF5/AVPI1/CCL19/CCR7/CD74/CHI3L1/DAB2IP/EDN1/EGFR/F2RL1/FCRL3/FGFR3/GADD45A/GSDME/ICAM1/LAPTM5/LPAR3/LRRK2/PDGFC/PDGFRB/PTPRC/SH3RF2/SHC1/SOX2/SPI1/TGFA/TLR4",30
"GO:0044706","GO:0044706","multi-multicellular organism process","16/576","117/9381",0.136752136752137,2.22720797720798,3.41632994821424,0.0020371906209494,0.0635275893561144,0.0563635153858891,"CD38/CTSB/DSG2/EDN1/FOSL1/GJA1/GJB2/HSPG2/ITGA2/ITGA3/ITGB4/MMP2/PTHLH/SLC2A1/SPP1/UBE2Q1",16
"GO:0071229","GO:0071229","cellular response to acid chemical","11/576","66/9381",0.166666666666667,2.71440972222222,3.57472913362623,0.002078899925581,0.0635275893561144,0.0563635153858891,"BCL2L2/COL1A2/COL3A1/COL5A2/COL6A1/CYBB/EGFR/MMP2/PDGFC/PLEC/SLC7A5",11
